intended_pedal,scenario,heel_x,heel_y,heel_center_x,heel_center_y,heel_pressure,brake_pressed,accel_pressed,car_velocity_kph,heel_anchor_dx,heel_anchor_dy,actual_pressed_pedal,risk_score,safety
brake,safe_brake_cover,"[0.4037, 0.484]","[0.7837, 0.8691]",0.4438,0.8264,45.26,1,0,40.99,-0.0074,-0.0086,brake,0.0,0
brake,heel_left_warning,"[0.3321, 0.4381]","[0.7733, 0.8498]",0.3851,0.8116,61.63,1,0,19.15,-0.0661,-0.0234,brake,0.522,1
brake,heel_left_danger,"[0.2963, 0.3815]","[0.7962, 0.8816]",0.3389,0.8389,66.09,1,0,29.97,-0.1123,0.0039,brake,1.481,2
accel,heel_right_danger,"[0.5176, 0.6412]","[0.8032, 0.8599]",0.5794,0.8316,45.73,0,1,17.67,0.1282,-0.0034,accel,1.763,2
accel,safe_slight_right,"[0.3954, 0.5064]","[0.7747, 0.8629]",0.4509,0.8188,28.85,0,1,25.17,-0.0003,-0.0162,accel,0.0,0
brake,safe_brake_cover,"[0.4393, 0.5075]","[0.8131, 0.8835]",0.4734,0.8483,43.21,1,0,20.85,0.0222,0.0133,brake,0.288,0
accel,safe_slight_right,"[0.4058, 0.5017]","[0.7856, 0.8551]",0.4537,0.8203,49.65,0,1,13.36,0.0025,-0.0147,accel,0.0,0
brake,heel_right_danger,"[0.5304, 0.6412]","[0.7915, 0.8736]",0.5858,0.8326,61.65,1,0,22.55,0.1346,-0.0024,brake,6.675,2
brake,brake_press_low_speed_warning,"[0.3999, 0.5022]","[0.7973, 0.8788]",0.451,0.8381,47.97,1,0,4.65,-0.0002,0.0031,brake,0.0,1
brake,wrong_pedal_danger,"[0.3812, 0.4953]","[0.8168, 0.8754]",0.4383,0.8461,48.97,0,1,17.99,-0.0129,0.0111,accel,5.5,2
accel,heel_right_warning,"[0.4752, 0.5722]","[0.7735, 0.8477]",0.5237,0.8106,54.5,0,1,40.79,0.0725,-0.0244,accel,0.65,1
accel,safe_slight_right,"[0.4292, 0.5003]","[0.7824, 0.8592]",0.4647,0.8208,40.66,0,1,0.0,0.0135,-0.0142,accel,0.0,0
brake,safe_slight_right,"[0.4011, 0.5122]","[0.7877, 0.8526]",0.4567,0.8202,51.76,1,0,10.45,0.0055,-0.0148,brake,0.0,0
accel,safe_centered,"[0.403, 0.4964]","[0.808, 0.8633]",0.4497,0.8357,50.13,0,1,25.12,-0.0015,0.0007,accel,0.0,0
accel,safe_brake_cover,"[0.3798, 0.4791]","[0.795, 0.853]",0.4295,0.824,32.16,0,1,21.89,-0.0217,-0.011,accel,0.0,0
brake,wrong_pedal_danger,"[0.3911, 0.5029]","[0.7922, 0.8748]",0.447,0.8335,73.07,0,1,8.55,-0.0042,-0.0015,accel,5.5,2
accel,panic_random_danger,"[0.6568, 0.7301]","[0.7688, 0.8277]",0.6935,0.7983,28.41,0,1,45.0,0.2423,-0.0367,accel,5.827,2
accel,safe_brake_cover,"[0.3996, 0.4966]","[0.8015, 0.8704]",0.4481,0.836,47.25,0,1,19.95,-0.0031,0.001,accel,0.0,0
accel,heel_right_danger,"[0.5402, 0.6594]","[0.7752, 0.8414]",0.5998,0.8083,63.96,0,1,20.69,0.1486,-0.0267,accel,2.173,2
brake,heel_right_warning,"[0.4935, 0.5777]","[0.8025, 0.8691]",0.5356,0.8358,35.21,1,0,35.89,0.0844,0.0008,brake,3.666,2
accel,accel_press_high_speed_warning,"[0.4148, 0.5145]","[0.802, 0.8819]",0.4646,0.842,41.39,0,1,69.66,0.0134,0.007,accel,1.0,1
brake,safe_centered,"[0.3884, 0.5073]","[0.792, 0.8776]",0.4479,0.8348,38.99,1,0,35.7,-0.0033,-0.0002,brake,0.0,0
accel,brake_press_low_speed_warning,"[0.3982, 0.4827]","[0.817, 0.8779]",0.4404,0.8475,34.81,1,0,9.68,-0.0108,0.0125,brake,5.5,2
brake,no_pedal_danger,"[0.4222, 0.4991]","[0.8112, 0.8737]",0.4607,0.8425,71.23,0,0,52.98,0.0095,0.0075,none,3.9,2
accel,heel_left_warning,"[0.3564, 0.4523]","[0.7832, 0.8695]",0.4043,0.8263,36.67,0,1,33.71,-0.0469,-0.0087,accel,0.587,1
accel,no_pedal_danger,"[0.4089, 0.4974]","[0.8048, 0.8704]",0.4531,0.8376,41.78,0,0,34.31,0.0019,0.0026,none,3.9,2
brake,wrong_pedal_danger,"[0.4161, 0.5141]","[0.8142, 0.8866]",0.4651,0.8504,65.58,0,1,21.63,0.0139,0.0154,accel,5.5,2
accel,accel_press_high_speed_warning,"[0.3779, 0.4808]","[0.824, 0.8912]",0.4294,0.8576,52.77,0,1,30.38,-0.0218,0.0226,accel,0.0,1
accel,panic_random_danger,"[0.2474, 0.3507]","[0.7157, 0.7889]",0.299,0.7523,61.25,1,0,55.4,-0.1522,-0.0827,brake,12.775,2
brake,heel_too_far_warning,"[0.4033, 0.4803]","[0.8857, 0.9619]",0.4418,0.9238,39.09,1,0,39.16,-0.0094,0.0888,brake,0.96,1
accel,brake_press_low_speed_warning,"[0.3948, 0.5008]","[0.7843, 0.8694]",0.4478,0.8268,100.0,1,0,12.08,-0.0034,-0.0082,brake,5.5,2
brake,safe_centered,"[0.3929, 0.4927]","[0.8156, 0.892]",0.4428,0.8538,49.55,1,0,26.69,-0.0084,0.0188,brake,0.0,0
accel,heel_left_warning,"[0.3465, 0.4447]","[0.7934, 0.8655]",0.3956,0.8295,56.82,0,1,32.86,-0.0556,-0.0055,accel,0.995,1
accel,heel_left_danger,"[0.2714, 0.3488]","[0.8141, 0.8837]",0.3101,0.8489,62.18,0,1,20.89,-0.1411,0.0139,accel,5.982,2
brake,safe_brake_cover,"[0.3837, 0.4825]","[0.7744, 0.853]",0.4331,0.8137,45.5,1,0,11.23,-0.0181,-0.0213,brake,0.0,0
brake,safe_slight_right,"[0.4238, 0.5298]","[0.7986, 0.8682]",0.4768,0.8334,28.16,1,0,54.07,0.0256,-0.0016,brake,0.425,0
brake,safe_centered,"[0.3901, 0.4831]","[0.7935, 0.8724]",0.4366,0.833,46.04,1,0,30.5,-0.0146,-0.002,brake,0.0,0
brake,heel_left_danger,"[0.2596, 0.3815]","[0.7928, 0.8698]",0.3206,0.8313,15.93,1,0,21.23,-0.1306,-0.0037,brake,2.461,2
brake,safe_slight_right,"[0.4122, 0.5237]","[0.8023, 0.8553]",0.468,0.8288,39.16,1,0,40.5,0.0168,-0.0062,brake,0.07,0
brake,accel_press_high_speed_warning,"[0.4285, 0.5106]","[0.8464, 0.9132]",0.4695,0.8798,73.48,0,1,56.1,0.0183,0.0448,accel,5.633,2
brake,safe_slight_right,"[0.4111, 0.5105]","[0.8142, 0.8704]",0.4608,0.8423,49.15,1,0,5.0,0.0096,0.0073,brake,0.0,0
accel,heel_right_danger,"[0.4833, 0.6068]","[0.8097, 0.8715]",0.545,0.8406,81.14,0,1,61.61,0.0938,0.0056,accel,2.077,2
brake,safe_slight_right,"[0.406, 0.5258]","[0.7966, 0.8719]",0.4659,0.8342,39.57,1,0,30.36,0.0147,-0.0008,brake,0.0,0
brake,safe_slight_right,"[0.4033, 0.5063]","[0.8128, 0.8846]",0.4548,0.8487,52.21,1,0,50.62,0.0036,0.0137,brake,0.0,0
accel,safe_centered,"[0.378, 0.4984]","[0.7962, 0.8669]",0.4382,0.8316,57.63,0,1,28.27,-0.013,-0.0034,accel,0.0,0
brake,safe_slight_right,"[0.4143, 0.5068]","[0.7809, 0.8646]",0.4606,0.8227,41.5,1,0,5.0,0.0094,-0.0123,brake,0.0,0
accel,accel_press_high_speed_warning,"[0.3991, 0.5052]","[0.8178, 0.8872]",0.4522,0.8525,60.93,0,1,91.03,0.001,0.0175,accel,1.0,1
accel,safe_slight_right,"[0.3983, 0.5022]","[0.8148, 0.9067]",0.4503,0.8608,37.21,0,1,38.32,-0.0009,0.0258,accel,0.0,0
accel,brake_press_low_speed_warning,"[0.401, 0.4742]","[0.7993, 0.8742]",0.4376,0.8367,75.18,1,0,12.19,-0.0136,0.0017,brake,5.5,2
accel,heel_right_danger,"[0.5447, 0.637]","[0.7846, 0.8602]",0.5908,0.8224,80.69,0,1,23.02,0.1396,-0.0126,accel,1.992,2
accel,safe_brake_cover,"[0.4148, 0.4925]","[0.7891, 0.8633]",0.4537,0.8262,35.58,0,1,18.9,0.0025,-0.0088,accel,0.0,0
brake,heel_too_close_warning,"[0.4069, 0.4996]","[0.6984, 0.7819]",0.4533,0.7402,47.46,1,0,25.71,0.0021,-0.0948,brake,0.56,1
accel,safe_centered,"[0.4108, 0.5038]","[0.8084, 0.8929]",0.4573,0.8506,36.67,0,1,34.03,0.0061,0.0156,accel,0.0,0
accel,heel_too_close_warning,"[0.417, 0.5105]","[0.7041, 0.7872]",0.4638,0.7456,42.17,0,1,33.12,0.0126,-0.0894,accel,0.492,1
brake,panic_random_danger,"[0.0356, 0.1416]","[0.6413, 0.7242]",0.0886,0.6828,68.55,0,0,26.15,-0.3626,-0.1522,none,21.154,2
accel,heel_too_close_warning,"[0.4045, 0.5093]","[0.6869, 0.759]",0.4569,0.723,51.52,0,1,20.6,0.0057,-0.112,accel,1.116,1
brake,safe_centered,"[0.3958, 0.4826]","[0.8099, 0.8849]",0.4392,0.8474,35.78,1,0,17.75,-0.012,0.0124,brake,0.0,0
accel,wrong_pedal_danger,"[0.4016, 0.5076]","[0.7919, 0.8467]",0.4546,0.8193,60.22,1,0,19.41,0.0034,-0.0157,brake,5.5,2
accel,safe_brake_cover,"[0.389, 0.5026]","[0.7949, 0.8698]",0.4458,0.8324,52.81,0,1,33.49,-0.0054,-0.0026,accel,0.0,0
accel,heel_right_warning,"[0.4523, 0.5402]","[0.7848, 0.8789]",0.4963,0.8318,49.87,0,1,39.72,0.0451,-0.0032,accel,0.101,1
brake,no_pedal_danger,"[0.3898, 0.4885]","[0.7882, 0.878]",0.4392,0.8331,55.11,0,0,42.5,-0.012,-0.0019,none,3.9,2
accel,no_pedal_danger,"[0.4087, 0.4896]","[0.8074, 0.8788]",0.4491,0.8431,53.53,0,0,18.98,-0.0021,0.0081,none,2.5,2
accel,safe_brake_cover,"[0.4051, 0.4898]","[0.793, 0.8557]",0.4475,0.8244,48.27,0,1,26.6,-0.0037,-0.0106,accel,0.0,0
brake,safe_centered,"[0.3752, 0.5056]","[0.7814, 0.8582]",0.4404,0.8198,33.34,1,0,36.16,-0.0108,-0.0152,brake,0.0,0
accel,safe_brake_cover,"[0.3931, 0.4978]","[0.7953, 0.8571]",0.4455,0.8262,49.91,0,1,10.39,-0.0057,-0.0088,accel,0.0,0
accel,safe_slight_right,"[0.4271, 0.5188]","[0.7884, 0.8608]",0.4729,0.8246,49.05,0,1,30.67,0.0217,-0.0104,accel,0.0,0
accel,heel_left_warning,"[0.3358, 0.4654]","[0.8082, 0.8878]",0.4006,0.848,51.43,0,1,67.73,-0.0506,0.013,accel,1.762,1
brake,safe_brake_cover,"[0.4058, 0.4806]","[0.7619, 0.8425]",0.4432,0.8022,43.94,1,0,54.48,-0.008,-0.0328,brake,0.0,0
brake,safe_centered,"[0.3797, 0.4809]","[0.808, 0.8616]",0.4303,0.8348,47.58,1,0,39.11,-0.0209,-0.0002,brake,0.0,0
brake,safe_slight_right,"[0.4116, 0.5152]","[0.8283, 0.9224]",0.4634,0.8753,47.09,1,0,48.83,0.0122,0.0403,brake,0.0,0
brake,safe_centered,"[0.3813, 0.4957]","[0.7856, 0.8584]",0.4385,0.822,42.35,1,0,34.14,-0.0127,-0.013,brake,0.0,0
accel,heel_too_far_warning,"[0.3784, 0.4929]","[0.8594, 0.9281]",0.4357,0.8937,62.26,0,1,32.45,-0.0155,0.0587,accel,0.109,1
brake,brake_press_low_speed_warning,"[0.4165, 0.4922]","[0.8055, 0.8747]",0.4544,0.8401,53.18,1,0,12.74,0.0032,0.0051,brake,0.0,1
brake,safe_brake_cover,"[0.3762, 0.4841]","[0.8247, 0.8912]",0.4302,0.858,48.42,1,0,72.13,-0.021,0.023,brake,0.0,0
accel,heel_too_close_warning,"[0.385, 0.4893]","[0.6917, 0.7698]",0.4372,0.7308,56.78,0,1,47.37,-0.014,-0.1042,accel,0.862,1
accel,wrong_pedal_danger,"[0.4195, 0.5145]","[0.7992, 0.8759]",0.467,0.8376,83.93,1,0,4.9,0.0158,0.0026,brake,5.5,2
accel,safe_centered,"[0.3918, 0.4883]","[0.8038, 0.8814]",0.44,0.8426,53.12,0,1,31.05,-0.0112,0.0076,accel,0.0,0
accel,safe_brake_cover,"[0.3939, 0.5087]","[0.8002, 0.8947]",0.4513,0.8474,43.03,0,1,15.71,0.0001,0.0124,accel,0.0,0
brake,brake_press_low_speed_warning,"[0.3951, 0.49]","[0.7816, 0.8561]",0.4426,0.8189,41.19,1,0,6.52,-0.0086,-0.0161,brake,0.0,1
accel,safe_centered,"[0.4055, 0.5014]","[0.7744, 0.8466]",0.4535,0.8105,30.78,0,1,25.82,0.0023,-0.0245,accel,0.0,0
brake,heel_right_warning,"[0.44, 0.5607]","[0.7688, 0.8451]",0.5004,0.8069,52.43,1,0,25.76,0.0492,-0.0281,brake,1.549,1
brake,safe_slight_right,"[0.4219, 0.5116]","[0.8094, 0.8816]",0.4667,0.8455,30.45,1,0,61.93,0.0155,0.0105,brake,0.022,0
accel,heel_too_far_warning,"[0.3852, 0.4922]","[0.8909, 0.9798]",0.4387,0.9353,53.54,0,1,22.96,-0.0125,0.1003,accel,1.336,1
brake,safe_centered,"[0.4156, 0.5011]","[0.8041, 0.8814]",0.4584,0.8428,41.58,1,0,19.43,0.0072,0.0078,brake,0.0,0
accel,safe_slight_right,"[0.4029, 0.511]","[0.8, 0.8649]",0.4569,0.8324,53.92,0,1,33.64,0.0057,-0.0026,accel,0.0,0
accel,safe_slight_right,"[0.4032, 0.5278]","[0.8062, 0.8788]",0.4655,0.8425,44.67,0,1,26.9,0.0143,0.0075,accel,0.0,0
accel,panic_random_danger,"[0.8534, 0.9505]","[0.7368, 0.8002]",0.902,0.7685,25.64,1,0,71.69,0.4508,-0.0665,brake,22.653,2
accel,safe_brake_cover,"[0.379, 0.5195]","[0.7833, 0.8671]",0.4492,0.8252,56.47,0,1,46.32,-0.002,-0.0098,accel,0.0,0
accel,no_pedal_danger,"[0.4048, 0.4903]","[0.793, 0.8507]",0.4476,0.8218,41.92,0,0,75.0,-0.0036,-0.0132,none,3.9,2
accel,brake_press_low_speed_warning,"[0.376, 0.492]","[0.7906, 0.8607]",0.434,0.8257,65.66,1,0,1.22,-0.0172,-0.0093,brake,5.5,2
accel,safe_centered,"[0.4257, 0.5004]","[0.8037, 0.8799]",0.4631,0.8418,33.91,0,1,20.18,0.0119,0.0068,accel,0.0,0
brake,no_pedal_danger,"[0.3834, 0.4863]","[0.803, 0.8748]",0.4349,0.8389,47.21,0,0,45.44,-0.0163,0.0039,none,3.9,2
brake,safe_centered,"[0.3838, 0.4929]","[0.8114, 0.8789]",0.4383,0.8451,28.48,1,0,51.11,-0.0129,0.0101,brake,0.0,0
accel,brake_press_low_speed_warning,"[0.406, 0.5104]","[0.8294, 0.9039]",0.4582,0.8667,59.97,1,0,6.6,0.007,0.0317,brake,5.5,2
brake,no_pedal_danger,"[0.3939, 0.4852]","[0.7925, 0.8677]",0.4396,0.8301,73.07,0,0,73.33,-0.0116,-0.0049,none,3.9,2
accel,safe_brake_cover,"[0.4053, 0.5003]","[0.7895, 0.8898]",0.4528,0.8396,39.74,0,1,25.77,0.0016,0.0046,accel,0.0,0
brake,heel_too_far_warning,"[0.3922, 0.5134]","[0.8623, 0.9484]",0.4528,0.9054,50.27,1,0,43.23,0.0016,0.0704,brake,0.362,1
brake,heel_too_close_warning,"[0.3941, 0.5156]","[0.726, 0.7783]",0.4548,0.7521,44.5,1,0,23.44,0.0036,-0.0829,brake,0.411,1
brake,accel_press_high_speed_warning,"[0.4112, 0.5211]","[0.7977, 0.8637]",0.4662,0.8307,62.74,0,1,63.22,0.015,-0.0043,accel,5.5,2
accel,safe_slight_right,"[0.3912, 0.5226]","[0.8024, 0.8782]",0.4569,0.8403,40.69,0,1,39.38,0.0057,0.0053,accel,0.0,0
brake,safe_centered,"[0.4051, 0.4875]","[0.7992, 0.8823]",0.4463,0.8407,29.31,1,0,44.01,-0.0049,0.0057,brake,0.0,0
accel,safe_slight_right,"[0.4307, 0.5007]","[0.7919, 0.8674]",0.4657,0.8296,29.77,0,1,18.72,0.0145,-0.0054,accel,0.0,0
accel,safe_centered,"[0.3892, 0.5021]","[0.8189, 0.8686]",0.4457,0.8437,54.55,0,1,10.1,-0.0055,0.0087,accel,0.0,0
accel,safe_slight_right,"[0.3976, 0.4982]","[0.8215, 0.9063]",0.4479,0.8639,50.33,0,1,2.47,-0.0033,0.0289,accel,0.0,0
accel,safe_centered,"[0.3967, 0.486]","[0.8104, 0.8826]",0.4414,0.8465,43.55,0,1,25.11,-0.0098,0.0115,accel,0.0,0
brake,panic_random_danger,"[0.2093, 0.3169]","[0.6385, 0.7116]",0.2631,0.6751,75.5,0,1,14.37,-0.1881,-0.1599,accel,13.697,2
brake,accel_press_high_speed_warning,"[0.4118, 0.4777]","[0.8355, 0.8832]",0.4448,0.8594,32.77,0,1,54.36,-0.0064,0.0244,accel,5.5,2
brake,no_pedal_danger,"[0.3651, 0.4883]","[0.793, 0.8535]",0.4267,0.8233,65.86,0,0,43.6,-0.0245,-0.0117,none,3.9,2
brake,heel_too_far_warning,"[0.3958, 0.5101]","[0.8941, 0.9502]",0.4529,0.9222,28.98,1,0,25.37,0.0017,0.0872,brake,0.908,1
brake,heel_right_danger,"[0.5363, 0.646]","[0.8027, 0.8729]",0.5911,0.8378,59.53,1,0,59.13,0.1399,0.0028,brake,6.997,2
brake,accel_press_high_speed_warning,"[0.4025, 0.497]","[0.8032, 0.8822]",0.4497,0.8427,78.31,0,1,68.77,-0.0015,0.0077,accel,5.5,2
brake,safe_centered,"[0.3859, 0.5115]","[0.7926, 0.8736]",0.4487,0.8331,50.6,1,0,40.37,-0.0025,-0.0019,brake,0.0,0
accel,safe_centered,"[0.4243, 0.4875]","[0.804, 0.9033]",0.4559,0.8537,47.34,0,1,44.68,0.0047,0.0187,accel,0.0,0
brake,heel_left_warning,"[0.3362, 0.4412]","[0.8126, 0.882]",0.3887,0.8473,66.85,1,0,0.0,-0.0625,0.0123,brake,1.25,1
accel,safe_centered,"[0.4025, 0.5167]","[0.8186, 0.8824]",0.4596,0.8505,44.13,0,1,15.5,0.0084,0.0155,accel,0.0,0
accel,no_pedal_danger,"[0.4064, 0.5036]","[0.778, 0.8596]",0.455,0.8188,63.75,0,0,8.34,0.0038,-0.0162,none,2.5,2
accel,safe_slight_right,"[0.4186, 0.5133]","[0.7825, 0.8577]",0.466,0.8201,30.27,0,1,34.16,0.0148,-0.0149,accel,0.0,0
accel,safe_brake_cover,"[0.4251, 0.4908]","[0.7984, 0.8657]",0.4579,0.832,45.57,0,1,19.31,0.0067,-0.003,accel,0.0,0
brake,safe_brake_cover,"[0.3894, 0.4878]","[0.7996, 0.8607]",0.4386,0.8301,52.64,1,0,10.05,-0.0126,-0.0049,brake,0.0,0
brake,brake_press_low_speed_warning,"[0.4235, 0.5299]","[0.7942, 0.8703]",0.4767,0.8323,46.51,1,0,5.99,0.0255,-0.0027,brake,0.418,1
brake,wrong_pedal_danger,"[0.3783, 0.4783]","[0.8156, 0.8793]",0.4283,0.8475,78.46,0,1,14.08,-0.0229,0.0125,accel,5.5,2
brake,wrong_pedal_danger,"[0.4069, 0.4871]","[0.7913, 0.8743]",0.447,0.8328,65.52,0,1,41.97,-0.0042,-0.0022,accel,5.5,2
brake,safe_brake_cover,"[0.3828, 0.5043]","[0.8147, 0.8859]",0.4435,0.8503,40.6,1,0,48.57,-0.0077,0.0153,brake,0.0,0
brake,safe_centered,"[0.3868, 0.4945]","[0.7993, 0.8602]",0.4407,0.8298,33.71,1,0,24.45,-0.0105,-0.0052,brake,0.0,0
accel,safe_brake_cover,"[0.3827, 0.4894]","[0.7993, 0.8782]",0.4361,0.8388,28.74,0,1,28.44,-0.0151,0.0038,accel,0.0,0
accel,heel_right_danger,"[0.5003, 0.5959]","[0.8137, 0.8857]",0.5481,0.8497,57.54,0,1,19.45,0.0969,0.0147,accel,1.138,2
brake,safe_centered,"[0.4173, 0.518]","[0.8206, 0.9002]",0.4677,0.8604,48.68,1,0,22.35,0.0165,0.0254,brake,0.059,0
brake,safe_slight_right,"[0.3965, 0.4797]","[0.7987, 0.8707]",0.4381,0.8347,46.55,1,0,45.11,-0.0131,-0.0003,brake,0.0,0
brake,safe_brake_cover,"[0.3878, 0.4795]","[0.8116, 0.8938]",0.4336,0.8527,44.62,1,0,38.3,-0.0176,0.0177,brake,0.0,0
brake,heel_left_danger,"[0.2519, 0.3594]","[0.8102, 0.9016]",0.3056,0.8559,74.95,1,0,15.11,-0.1456,0.0209,brake,3.257,2
accel,wrong_pedal_danger,"[0.4034, 0.4983]","[0.8052, 0.8642]",0.4508,0.8347,71.28,1,0,21.81,-0.0004,-0.0003,brake,5.5,2
accel,heel_too_far_warning,"[0.3929, 0.5061]","[0.8776, 0.9382]",0.4495,0.9079,37.22,0,1,35.7,-0.0017,0.0729,accel,0.444,1
accel,heel_left_danger,"[0.294, 0.3843]","[0.7677, 0.8518]",0.3391,0.8098,24.25,0,1,11.9,-0.1121,-0.0252,accel,3.66,2
accel,brake_press_low_speed_warning,"[0.3767, 0.5061]","[0.7869, 0.8697]",0.4414,0.8283,85.29,1,0,10.88,-0.0098,-0.0067,brake,5.5,2
accel,safe_slight_right,"[0.4124, 0.5001]","[0.8099, 0.8842]",0.4562,0.8471,45.82,0,1,12.88,0.005,0.0121,accel,0.0,0
brake,safe_slight_right,"[0.4068, 0.4948]","[0.7895, 0.8677]",0.4508,0.8286,43.79,1,0,35.9,-0.0004,-0.0064,brake,0.0,0
brake,heel_too_close_warning,"[0.4063, 0.5053]","[0.7122, 0.7859]",0.4558,0.749,29.94,1,0,13.1,0.0046,-0.086,brake,0.45,1
accel,heel_too_close_warning,"[0.3839, 0.4921]","[0.7263, 0.7892]",0.438,0.7577,50.5,0,1,32.04,-0.0132,-0.0773,accel,0.341,1
accel,no_pedal_danger,"[0.4024, 0.5018]","[0.7803, 0.8537]",0.4521,0.817,61.77,0,0,39.21,0.0009,-0.018,none,3.9,2
brake,no_pedal_danger,"[0.4123, 0.5026]","[0.798, 0.8503]",0.4575,0.8241,60.12,0,0,21.43,0.0063,-0.0109,none,3.9,2
brake,heel_left_danger,"[0.2853, 0.3803]","[0.8145, 0.8791]",0.3328,0.8468,75.16,1,0,0.0,-0.1184,0.0118,brake,2.608,2
accel,safe_brake_cover,"[0.3912, 0.4886]","[0.7729, 0.8537]",0.4399,0.8133,50.81,0,1,42.38,-0.0113,-0.0217,accel,0.0,0
brake,wrong_pedal_danger,"[0.4004, 0.4744]","[0.8168, 0.8968]",0.4374,0.8568,30.2,0,1,19.52,-0.0138,0.0218,accel,5.5,2
brake,no_pedal_danger,"[0.4312, 0.5317]","[0.8067, 0.8878]",0.4814,0.8472,78.33,0,0,33.32,0.0302,0.0122,none,4.51,2
brake,safe_brake_cover,"[0.3765, 0.4706]","[0.8173, 0.8727]",0.4235,0.845,45.21,1,0,10.86,-0.0277,0.01,brake,0.0,0
accel,safe_brake_cover,"[0.3928, 0.5073]","[0.8, 0.865]",0.4501,0.8325,40.83,0,1,29.18,-0.0011,-0.0025,accel,0.0,0
accel,safe_slight_right,"[0.4122, 0.5133]","[0.7973, 0.864]",0.4627,0.8306,59.54,0,1,45.98,0.0115,-0.0044,accel,0.0,0
brake,safe_brake_cover,"[0.3839, 0.485]","[0.8018, 0.8502]",0.4345,0.826,53.61,1,0,51.51,-0.0167,-0.009,brake,0.0,0
brake,heel_left_warning,"[0.3274, 0.4349]","[0.7971, 0.8665]",0.3812,0.8318,46.4,1,0,39.88,-0.07,-0.0032,brake,0.6,1
brake,heel_right_warning,"[0.45, 0.567]","[0.807, 0.8843]",0.5085,0.8456,56.33,1,0,14.59,0.0573,0.0106,brake,2.039,1
brake,safe_centered,"[0.395, 0.5014]","[0.8044, 0.8632]",0.4482,0.8338,50.32,1,0,49.85,-0.003,-0.0012,brake,0.0,0
brake,safe_slight_right,"[0.3992, 0.4869]","[0.7841, 0.8602]",0.4431,0.8221,40.24,1,0,17.41,-0.0081,-0.0129,brake,0.0,0
accel,heel_right_danger,"[0.4947, 0.6043]","[0.7928, 0.8631]",0.5495,0.828,62.41,0,1,37.55,0.0983,-0.007,accel,1.166,2
accel,heel_left_danger,"[0.2635, 0.3511]","[0.814, 0.8783]",0.3073,0.8461,53.98,0,1,0.0,-0.1439,0.0111,accel,6.208,2
accel,heel_right_danger,"[0.5395, 0.6405]","[0.8491, 0.917]",0.59,0.883,65.14,0,1,33.48,0.1388,0.048,accel,1.976,2
brake,heel_right_danger,"[0.5284, 0.6197]","[0.7914, 0.8953]",0.574,0.8433,62.39,1,0,43.4,0.1228,0.0083,brake,5.97,2
accel,safe_centered,"[0.4088, 0.4981]","[0.8071, 0.8683]",0.4535,0.8377,39.2,0,1,1.06,0.0023,0.0027,accel,0.0,0
brake,no_pedal_danger,"[0.4257, 0.5102]","[0.8042, 0.8697]",0.468,0.837,35.77,0,0,20.74,0.0168,0.002,none,3.971,2
brake,accel_press_high_speed_warning,"[0.399, 0.4896]","[0.8, 0.8723]",0.4443,0.8361,47.05,0,1,56.85,-0.0069,0.0011,accel,5.5,2
accel,safe_centered,"[0.3908, 0.5132]","[0.8201, 0.882]",0.452,0.851,50.81,0,1,32.49,0.0008,0.016,accel,0.0,0
brake,heel_right_danger,"[0.5186, 0.6166]","[0.813, 0.872]",0.5676,0.8425,57.52,1,0,29.22,0.1164,0.0075,brake,5.584,2
brake,heel_left_warning,"[0.3427, 0.4255]","[0.804, 0.8513]",0.3841,0.8276,44.45,1,0,29.45,-0.0671,-0.0074,brake,0.542,1
brake,heel_right_danger,"[0.5203, 0.6014]","[0.7906, 0.8751]",0.5609,0.8328,54.56,1,0,79.44,0.1097,-0.0022,brake,5.18,2
brake,safe_slight_right,"[0.4018, 0.4982]","[0.7868, 0.859]",0.45,0.8229,55.26,1,0,7.28,-0.0012,-0.0121,brake,0.0,0
brake,heel_left_danger,"[0.3085, 0.3913]","[0.7612, 0.8378]",0.3499,0.7995,50.19,1,0,44.26,-0.1013,-0.0355,brake,1.226,2
brake,heel_right_danger,"[0.5621, 0.6571]","[0.7781, 0.8312]",0.6096,0.8047,65.34,1,0,59.34,0.1584,-0.0303,brake,8.102,2
accel,safe_centered,"[0.422, 0.5262]","[0.7871, 0.8563]",0.4741,0.8217,55.89,0,1,6.33,0.0229,-0.0133,accel,0.0,0
brake,heel_left_danger,"[0.2744, 0.3769]","[0.8055, 0.8705]",0.3257,0.838,69.49,1,0,44.9,-0.1255,0.003,brake,2.189,2
brake,heel_right_danger,"[0.53, 0.6193]","[0.825, 0.8866]",0.5746,0.8558,65.1,1,0,83.28,0.1234,0.0208,brake,6.006,2
brake,safe_centered,"[0.4114, 0.5106]","[0.8089, 0.8687]",0.461,0.8388,39.59,1,0,66.92,0.0098,0.0038,brake,0.0,0
accel,safe_slight_right,"[0.4164, 0.5168]","[0.7764, 0.8681]",0.4666,0.8223,50.93,0,1,47.24,0.0154,-0.0127,accel,0.0,0
accel,heel_left_warning,"[0.3335, 0.4535]","[0.8077, 0.8876]",0.3935,0.8476,50.66,0,1,40.51,-0.0577,0.0126,accel,1.091,1
accel,safe_slight_right,"[0.4257, 0.5157]","[0.8085, 0.884]",0.4707,0.8463,50.65,0,1,14.11,0.0195,0.0113,accel,0.0,0
